id,pledged,goal,backers_count,state,spotlight,staff_pick,is_starrable,disable_communication,created_at,launched_at,state_changed_at,deadline,category_id,category_name,creator_id,location_id,location_state,name,blurb,slug
2065331379,101,5000,2,"failed",False,False,False,False,1455610743,1456790912,1459379313,1459379312,342,"Web",1465147661,2418244,"CT","Collab Circle ( A SOCIAL MEDIA APP FOR YOUTUBERS! )","Collab Circle will be a Social Networking website, where members can easily find other fellow YouTubers to make video collabs with.","collab-circle-a-social-media-app-for-youtubers"
561322173,35,125000,1,"canceled",False,False,False,False,1485202121,1498592071,1498620540,1502134471,341,"Wearables",700775156,2378426,"NC","VIPER 360°- Phone Holders with GPS BLUEtooth TRACKING & APP! (Canceled)","It's NOT BATMAN, it's Bruce Wayne! World's Quickest Cell Phone Holders | Chest | Waist | Arms | TRACKs ANY Phone with GPS BlueTooth APP","viper-360-phone-holders-with-gps-bluetooth-trackin"
753770556,20,2000,2,"failed",False,False,False,False,1330972121,1335222990,1337814990,1337814990,53,"Public Art",510762037,2442047,"CA","The Veteran Art Car Project - Phase 1 Fabrication","Together, soldiers and artists conceptualize and fabricate an 'ArtCar'...a vehicle adapted to be a creative moving sculptural object!","the-veteran-art-car-project-phase-1-fabrication"
1678202555,0,2500,0,"failed",False,False,False,False,1410406261,1411526738,1414118738,1414118738,275,"Animals",1346878411,2496395,"UT","Majesty of Nature: Captured With A Lens, Not A Gun","My son wanted to go hunting. Rather than killing, I suggested we capture the majesty of nature through a lens, not with a gun.","majesty-of-nature-captured-with-a-lens-not-a-gun"
1647164878,2811,2500,39,"successful",True,False,False,False,1300841643,1300848067,1303592433,1303592400,40,"Indie Rock",1872567787,2459115,"NY","Be a part of the debut EP from Edelweiss ","It's time for Edelweiss to finish up their highly anticipated debut EP, and we need the help of our fans to make this happen.","be-a-part-of-the-debut-ep-from-edelweiss"
950918636,1239,1000,15,"successful",True,False,False,False,1296176307,1297030114,1302296914,1302296914,30,"Documentary",804062117,2362930,"CA","The 90th Minute (working title)","What will it take for women's professional soccer to survive?","the-90th-minute-working-title"
1062135966,625,350,26,"successful",True,False,False,False,1394595430,1406955308,1410127210,1410127200,250,"Comic Books",1473057625,2498315,"MO","""The Adventures of Zee"" Issue 2","Zee is back! Fresh off his adventure to find the lost treasure of Bon Scott. Now he is swept into a cult and learns about his origin.","the-adventures-of-zee-issue-2"
552997163,5141,5000,31,"successful",True,False,False,False,1421973896,1432053559,1434645563,1434645559,311,"Food Trucks",1632674474,2471390,"AZ","Mamacita Mexican Food Truck","Redefining the taco truck! Authentic Mexican street food. Genuine, Local, and Sustainable in downtown Phoenix, Arizona.","mamacita-mexican-food-truck"
780316342,41272,40000,43,"successful",True,False,False,False,1422487619,1434104551,1436696551,1436696551,293,"Drama",662373472,2459115,"NY","Shadow of the Sun","Two friends risk everything to go after their biggest film project yet, but the birth of a child puts their friendship to the test.","shadow-of-the-sun"
643254732,10839,8500,224,"successful",True,False,False,False,1402088743,1402643041,1405235042,1405235041,276,"Fine Art",661456080,2524945,"CA","Stone Nudes 2015 Calendar","Support the Stone Nudes community project now and receive the 15th annual calendar, prints, and/or the book as thanks from Dean.","stone-nudes-2015-calendar"
16532941,2,100000,2,"failed",False,False,False,False,1427998541,1428337857,1433268914,1433268900,52,"Hardware",795599994,2496621,"NJ","QWERTY Keyboard for IPhone 6","Ever wanted to leave your laptop home. but needed to create or edit documents on your way to a meeting?","qwerty-keyboard-for-iphone-6"
1200823948,640.69,350,21,"successful",True,False,False,False,1325731620,1325737554,1327424423,1327424400,32,"Shorts",478228802,2456291,"IN","""January"" a short film","“January” is a short film about David, a college student, who finds himself on a quest to find purpose in his life after he interprets","january-a-short-film"
1482570128,5130,5000,75,"successful",True,False,False,False,1270615660,1272349751,1275282010,1275281220,30,"Documentary",1066801421,2459115,"NY","Migrating Forms","Migrating Forms is an annual festival of new film and video.The organization developed from the New York Underground Film Festival (1994–2008).","migrating-forms"
458343952,55380.11,51337,931,"successful",True,False,False,False,1353350996,1353612620,1355502423,1355502420,35,"Video Games",1287246724,2459115,"NY","FPS Russia: The Game","Use FPS Russia's arsenal of explosives to shoot, run, and shoot more in his first video game.","fps-russia-the-game-0"
78826247,355,5500,2,"failed",False,False,False,False,1364144255,1366229520,1368821522,1368821520,42,"Pop",50275034,2454357,"PA","Kids Love Spell N Sing","5 year old singer, model, actress Remi Tai records her first EP. She makes learning fun and innovative.Give kids an exciting head start","kids-love-spell-n-sing"
1977251386,0,25000,0,"failed",False,False,False,False,1484170328,1484320212,1486912214,1486912212,323,"Academic",582078111,2517274,"IN","Book on Air Transportation","I am about to start writing the 9th edition of a ""best-selling"" book on the air transportation industry.","book-on-air-transportation"
1713710912,16638.11,15000,256,"successful",True,True,False,False,1325724598,1330588869,1333263669,1333263669,35,"Video Games",1470810412,2487956,"CA","ARG Zombies - A Mobile Alternate Reality Zombie Game.","Played in the real world, this iPhone MMORPG pits players against hordes of zombies, and nearby players in turn based combat adventure.","arg-zombies-a-mobile-alternate-reality-zombie-game"
313432889,5704,5000,62,"successful",True,False,False,False,1296802499,1296812055,1298609940,1298609940,32,"Shorts",1981947477,2442047,"CA","Terms Of Service (Short Film)","TERMS OF SERVICE starts as a day in the life of a young army dad, but turns grim when he involves himself in a violent altercation.","terms-of-service-short-film"
1198514749,10158,10000,39,"successful",True,False,False,False,1338477276,1341934872,1347118873,1347118872,30,"Documentary",220803422,2459673,"MA","NO EQUAL: The Trials of America's Female Soldier","Explores the historic and contemporary challenges of females in the US military.","no-equal-the-trials-of-americas-female-soldier"
1108808382,2,350,2,"failed",False,False,False,False,1436289920,1436458258,1439182815,1439182800,50,"Poetry",267100087,2430683,"MO","EMP","A chapbook press for young/underexposed poets in a low cost and easily scaleable format that also teaches book/zine making.","emp"
1764209314,0,1682,0,"failed",False,False,False,False,1405787631,1406323285,1408828885,1408828885,271,"Live Games",2099562959,2379574,"IL","Inaugural Chicago Beer Can Regatta","We want to build boats out of beer cans and duct tape and race them on Lake Michigan in what we hope will become an annual regatta.","inaugural-chicago-beer-can-regatta"
1902705076,0,3000,0,"failed",False,False,False,False,1423608497,1427068694,1429660697,1429660694,23,"Painting",480295829,2395975,"NJ","Our House","A visual beacon that will provide positive and spiritual inspiration for the community; created by the youth of Star House Int'l Church","our-house"
212569324,0,19674,0,"failed",False,False,False,False,1319183121,1319673760,1322269362,1322269360,33,"Webseries",391887742,2423474,"CA","Hollywood Island","Give 8 new actors from across America a career Kick Start! Their adventures on a Tropical Island & movie roles with Hollywood stars!","hollywood-island"
292722403,87764.01,80000,199,"successful",True,False,False,False,1330481314,1333498992,1337216268,1337214175,28,"Product Design",1253232514,2442047,"CA","Go with the Floh!","Three wheeled kick-scooter-backpack, solidly built, super light and real fun to drive!  A revolution in the way you'll get around!","go-with-the-floh"
344729554,6121,6000,84,"successful",True,False,False,False,1342531535,1343691297,1346283299,1346283297,40,"Indie Rock",1120487628,12589335,"NY","New Album from Joanna Erdos","Help us launch our new album!","new-album-from-joanna-erdos"
885471622,10,2000,1,"failed",False,False,False,False,1318122748,1318972807,1324160407,1324160407,53,"Public Art",353881430,2488853,"CA","Kora Art Car","Offering Free Art Therapy to people is an awesome project that's been going on for a year now. We're looking to move to veggie oil.","kora-art-car"
1646662068,1701,1500,49,"successful",True,False,False,False,1409096863,1410311004,1412903004,1412903004,263,"Apparel",1934090583,2471217,"PA","Gearadelphia: The apparel company for Philadelphia","Gearadelphia is focused on designing and creating apparel, accessories, games and more for the Philadelphia community.","gearadelphia-the-apparel-company-for-philadelphia"
837505732,915,500,24,"successful",True,False,False,False,1356041527,1357602458,1359428431,1359428400,25,"Sculpture",1675205699,2379574,"IL","Diana Gabriel's Under the Table Sculpture","Diana's making a 10'x14' sculpture in Chicago, IL! Needs all the help she can get!","diana-gabriels-willis-tower-sculpture"
592055691,0,8697,0,"failed",False,False,False,False,1405446755,1406281409,1408873409,1408873409,311,"Food Trucks",365296315,2357536,"TX","Emojis Grilled Cheese Gourmet","The Grilled Cheese Gourmet is coming your way.....Emojis! Be happy, be cheesey :)","emojis-grilled-cheese-gourmet"
1548087492,8537,8000,94,"successful",True,False,False,False,1402880492,1403599778,1406854813,1406854800,284,"Musical",2074907065,2508967,"CA","Peter Pan is out of pixie dust & can't fly without your help","The volunteers of TACFA work to ""create community through the arts"" by putting on a Broadway show that everyone can afford to  attend.","peter-pan-is-amost-out-of-magic-pixie-dust-and-can"
1977368541,1975,33000,44,"failed",False,False,False,False,1452313525,1468555267,1471147270,1471147267,272,"Mobile Games",1701549395,2439322,"OH","Jelly Realms: Free to play Jellyfish Puzzle RPG and Plushies","Jelly Realms - the FREE to play RPG Puzzle Game with Adorable Plush Collectables","jelly-realms-jellyfish-puzzle-rpg-and-plushies"
536770954,50,25000,2,"failed",False,False,False,False,1404785339,1406849211,1409972410,1409972400,299,"Music Videos",1648512094,2457170,"TN","Hell on Wheels","Break out Country Music Video for Artist Charlie Helmick","hell-on-wheels"
1318156193,0,1120,0,"failed",False,False,False,False,1252754392,1252771013,1258029005,1258028340,52,"Hardware",112941092,2354842,"MI","Domo Arigato, Art-Roboto","Used cigarette machine recycled to distribute art and crafts","domo-arigato-art-roboto"
1126415738,1276,1000,23,"successful",True,False,False,False,1361497605,1363098510,1364871636,1364871600,53,"Public Art",967155345,2380358,"OH","MFA Thesis: Clothes Swap Cincinnati","My MFA Thesis project investigating how clothing swaps create opportunities for dialogue through the act of trading garments.","mfa-thesis-clothes-swap-cincinnati"
1732792182,30,8000,1,"canceled",False,False,False,False,1407622196,1408136291,1411671991,1412456291,294,"Experimental",838722942,2458010,"MI","B Strong (Canceled)","laaalaaaala","b-strong"
894420677,299914.19,17500,2097,"successful",True,False,False,False,1348516654,1353081587,1356969630,1356969576,45,"Art Books",1488741362,2438131,"KY","Larry Elmore: The Complete Elmore Artbook (Hardback)","I want to bring to you a quality 336 page full color hardback book containing most of my painted and drawn art over the last 40 years.","larry-elmore-art-the-complete-elmore-artbook"
1573315708,3634,3000,60,"successful",True,False,False,False,1316645240,1317142191,1321033791,1321033791,1,"Art",873470885,2508428,"AZ","Miller's Press","Artist and Printmaker Aaron Miller is building a custom printmaking press!","millers-press"
450455452,0,3000,0,"failed",False,False,False,False,1434352506,1434557257,1437202740,1437202740,278,"People",1292942228,2357024,"GA","MaKing Time Stand Still","To provide professional photography sessions for children with cancer &  low income families. Free of Charge.","making-time-stand-still"
1524413745,186,12500,4,"failed",False,False,False,False,1413515612,1413519163,1418706766,1418706763,297,"Horror",1411340861,2442047,"CA","Motel California","A college graduate moves to California for a fresh start. Stopping at a motel along the way, he soon discovers it's not what it seems.","hotel-california"
1904172700,3320,3000,99,"successful",True,False,False,False,1330270496,1330277416,1332865828,1332865816,24,"Performance Art",1857235784,2379574,"IL","Fear Experiment: Strangers Facing Fears in Front of 750","A unique way to meet others, challenge oneself, and give back, as strangers face their fears of being ""bad"" in a very public way.","fear-experiment-strangers-facing-fears-in-front-of"
1250681903,5117.88,5000,63,"successful",True,False,False,False,1329348537,1331274856,1336455258,1336455256,9,"Fashion",200018760,2471217,"PA","The Mass Production of Cultures Clothing","The goal of my Kickstarter campaign is to raise funds for the mass production of Cultures Clothing (t-shirts, dresses, polos, etc).","the-mass-production-of-cultures-clothing"
296801923,0,46000,0,"failed",False,False,False,False,1410302525,1410459564,1415647164,1415647164,310,"Farmer's Markets",1966665752,2415371,"GA","Columbia County Market and Food Park","Multi Cultural Food and Farmers Market with a variety of other local artist & vendors.  Park like feel with special events weekly.","columbia-county-market-and-food-park"
1895509767,1131,1100,22,"successful",True,False,False,False,1322016353,1322348628,1323748821,1323748800,32,"Shorts",772877036,2437269,"KS","Santa's Sack","Santa's journey to the doctor reveals the mystery behind two of the North Pole's best kept secrets","santas-sack"
208523818,568,250000,7,"failed",False,False,False,False,1473174071,1494470222,1497062222,1497062222,271,"Live Games",760289729,2459618,"VA","Simulated Infiltration Konflict Utilities","Im creating a game like paintball, laser tag, and flag football put together. No guns except the one perk so it focuses more on stealth","simulated-infiltration-konflict-utilities"
226665497,202,1600,9,"failed",False,False,False,False,1302442628,1302476614,1305068617,1305068614,54,"Mixed Media",919414688,2376926,"IA","Scrapyard Challenge at Eco-Arts Fest","We're holding a Scrapyard Challenge workshop at Eco-Arts Festival in Cedar Rapids, Iowa and our funding just got cut! Can you help? :-)","scrapyard-challenge-at-eco-arts-fest"
1899686686,8861,8500,310,"successful",True,False,False,False,1443014021,1443728775,1447620376,1447620375,256,"Spaces",988974145,2428344,"FL","The Posh Factory","Finally we have a building but we need your help to kick start it and get going. We are calling EVERYONE who believes in us.","the-posh-factory"
727906994,2570,2500,62,"successful",True,False,False,False,1341289790,1341626952,1343703630,1343703600,17,"Theater",1585679626,2452078,"MN","Kafkaesque: A Musical Metamorphosis","A dramatic, musical retelling of Franz Kafka's famous short story ""The Metamorphosis"" presented at the 2012 Minnesota Fringe Festival","kafkaesque-a-musical-metamorphosis"
503959628,20001,18000,261,"successful",True,True,False,False,1330041909,1335140475,1337732475,1337732475,10,"Food",1502447120,2514601,"WI","It Takes a Village to Raise an Oven - We Knead You!","Island Bread Company is ""raising"" a brick oven!","it-takes-a-village-to-raise-an-oven-we-knead-you"
1613883388,1400,24450,7,"failed",False,False,False,False,1415305518,1416849878,1420390812,1420390800,311,"Food Trucks",1534931126,2490383,"WA","Creole Creations LLC; Villa Bay Caribbean and Creole","Hi, My name is Dale Boyd and I'm looking to start a new food truck company that specializes in fresh Caribbean & Creole Cuisine","creole-creations-llc-villa-bay-caribbean-and-creol"
1968951959,2540,2500,59,"successful",True,False,False,False,1309231311,1309543173,1312135223,1312135173,53,"Public Art",1329391378,2443945,"WI","PASTE UP! Madison","Paste Up! A 2-week art camp for highschoolers to learn about & create large scale wheatpaste installations in downtown Madison, WI.","paste-up-madison"
1576403935,0,25500,0,"failed",False,False,False,False,1433608522,1440112650,1442704650,1442704650,264,"Childrenswear",2101575912,2459115,"NY","Stop Bullying T shirts for kids","I would like to raise awareness about bully from a young age, so therefore that's why my T shirts come in small kid sizes. From 6-10yrs","stop-bullying-t-shirts-for-kids"
874656260,451,5000,9,"failed",False,False,False,False,1424302133,1424480474,1427068877,1427068874,342,"Web",1694589755,2391279,"CO","Rent Threads","An exciting new clothing retailer with a social networking twist and philanthropic focus.","rent-threads"
112827245,1800,1800,18,"successful",True,False,False,False,1318016595,1318020893,1319316895,1319316893,41,"Jazz",896879621,2441564,"NY","New Ian Hendrickson-Smith Holidaze Record!!","On October 24, 2011 NYC based saxophonist Ian Hendrickson-Smith will record a brand new Holiday album in the jazz style.","new-ian-hendrickson-smith-holidaze-record"
1887490288,10267.25,3000,262,"successful",True,True,False,False,1321907209,1322602087,1326490089,1326490087,12,"Games",669629655,2443945,"WI","Streets of Bedlam: A Savage World of Crime + Corruption","An ultraviolent neo-noir roleplaying game from the critically-acclaimed designer of Little Fears.","streets-of-bedlam-a-savage-world-of-crime-corrupti"
822115138,0,3000,0,"failed",False,False,False,False,1311082628,1311251176,1313843176,1313843176,54,"Mixed Media",1659368395,2417880,"WV","Hall of the Supernatural & Bizarre","Come to the EXHIBITION of the SUPERNATURAL and see things and learn things about a world you never knew existed!","hall-of-the-supernatural-and-bizarre"
1648647044,6025,6000,67,"successful",True,False,False,False,1468431886,1470348775,1472270340,1472270340,280,"Photobooks",1171890365,2359601,"AK","The Fringes Project: Photobook of a Dying Language","Visual documentation of the endangered Iñupiat language, captured in the form of a printed photography book.","the-fringes-project-photobook-of-a-dying-language"
1527016967,1023,500,17,"successful",True,True,False,False,1389379401,1390588682,1391659216,1391659200,10,"Food",180394462,2442047,"CA","Junie Cookies for Valentine's Day","Beautiful, hand-made artisan shortbread cookies shipped and delivered to your sweetheart!","junie-cookies-for-valentines-day"
464762692,695,5000,18,"failed",False,False,False,False,1359513413,1363072831,1366779541,1366779540,36,"Classical Music",1274010903,2355988,"IL","Illinois Brass Band Recording Project - Cookin' with Brass","IBB is recording a CD of familiar brass band favorites many of which will be featured in upcoming performances.","illinois-brass-band-recording-project-cookin-with"
222837668,27,14000,4,"failed",False,False,False,False,1421897028,1422317050,1424909050,1424909050,332,"Apps",394314809,2362930,"CA","Unique University","like to have online training school where state of the art technical courses will be offered, which have high demand with least cost.","unique-university"
1650609826,3550,3500,22,"successful",True,False,False,False,1367945949,1368068817,1370228818,1370228817,36,"Classical Music",268080974,2458833,"LA","New Fangled Festival of Opera","A festival of seven modern works by talented composers performed by fabulous performers. Help us get our first festival off the ground!","new-fangled-festival-of-opera"
814229845,5656,5000,92,"successful",True,True,False,False,1319315948,1320247164,1323665943,1323665940,36,"Classical Music",1661323774,2461848,"MA","Duo Orfeo - I sing the body electric","Classical guitar duo records new album of arrangements for electric guitars, music by Part, Satie, Mompou, Silvestrov, Cage.","duo-orfeo-i-sing-the-body-electric"
1037045912,181,5000,2,"live",False,False,True,False,1513279983,1515529984,1515529984,1518121984,22,"Illustration",1966127082,2442047,"CA","Make 100 - “THE LOST ANDY WARHOL SOUP CAN” by Thomas Hussung","Andy Warhol was famous for his series of 32 Campbell Soup cans. We are creating the missing 33rd soup can, Matzo Ball.","make-100-the-lost-andy-warhol-soup-can-by-thomas-h"
559424708,700,1000,5,"failed",False,False,False,False,1432159667,1432324146,1435615622,1435615620,54,"Mixed Media",530788765,2407274,"NJ","VGUD","Art for people who are aware that two eyes isn't enough!","vgud"
1975921993,1,700,1,"failed",False,False,False,False,1417148714,1417153833,1419745836,1419745833,277,"Nature",1180271443,2442047,"CA","Branching Out","I believe that we have lost appreciation for the simplified beauty that nature supplies us. A gallery showing will solve that problem!","branching-out"
1481421031,175,1000,8,"failed",False,False,False,False,1421860737,1421884313,1424476313,1424476313,303,"Television",567391275,2470367,"CO","Star Trek Fan Film TV","We are putting together a TV channel that will play fan made Star Trek films on a Roku player or TV.","star-trek-fan-film-tv"
228761143,640,10325,3,"live",False,False,False,False,1512692868,1512763856,1512763857,1515787856,328,"Young Adult",1653885464,2414303,"MA","Izzy: Wild As The Wind","First book in a fantasy/sci-fi trilogy, highlighting Izzy and her first steps into the mystic","izzy-wild-as-the-wind"
1600316064,5218,5000,79,"successful",True,False,False,False,1427460370,1438028605,1440620606,1440620605,47,"Fiction",583490900,2507854,"NJ","Running Flat: a blog novel: storytelling for your left brain","A 75-chapter web novel combining story, art, music & web functionality to do things impossible to do on the printed page.","running-flat-a-blog-novel-storytelling-for-your-le"
2094099678,871,10000,25,"failed",False,False,False,False,1459477062,1484890419,1490070819,1490070819,337,"Gadgets",775638991,2459115,"NY","spuds™- The Sporty Earbud Holder","An ergonomic solution to ear buds that refuse to stay in place during Sports, Gaming and Important Phone calls!","spudstm-the-sporty-earbud-holder"
1192840223,18750,15000,235,"successful",True,True,False,False,1485554435,1493233562,1495825562,1495825562,31,"Narrative Film",1712847999,2459115,"NY","Notes on an Appearance","A young man disappears amid talk of violence and demagoguery, leaving behind an obscure cache of letters, postcards, and notebooks.","notes-on-an-appearance"
170692243,2561,20000,18,"failed",False,False,False,False,1500587029,1501607910,1503767910,1503767910,286,"Spaces",1561490810,2471390,"AZ","Dearing Studio :: Theater and Acting School EXPANSION","Dearing Studio is getting a much-needed expansion and face lift to take this community theater and actor's haven to the next level.","dearing-studio-theater-and-acting-school-expansion"
571672540,5497,5000,77,"successful",True,False,False,False,1279571040,1279582710,1280635301,1280635140,15,"Photography",1797709846,2459115,"NY","Indigenous Visions: exploring Suriname's Indigenous Peoples through photography","My photo book will capture the many ways in which the Indigenous Peoples of Suriname experience life in the 21st century, from traditional to modern. ","indigenous-visions-exploring-surinames-indigenous"
2097453318,203677.09,90000,2021,"successful",True,False,False,False,1337286052,1340136198,1344024198,1344024198,337,"Gadgets",80389645,2487889,"CA","L8 SmartLight :: The SoundLess Speaker :: for Phone/PC","L8 connects via bluetooth to your smartphone to displays by light codes everything that happens through the internet and in your life.","l8-smartlight-the-soundless-speaker"
1437022847,95,1000,3,"failed",False,False,False,False,1462677120,1462720571,1466608572,1466608571,345,"DIY",493034895,2374506,"GA","Pokemon Barbecue","In an attempt to fuse the worlds of food, pokemon, and pins I have created the Pokemon Barebecue. A set of 4 pins and 4 4x4"" stickers.","pokemon-barbecue-pins-and-stickers"
1748114722,22300,20000,136,"successful",True,False,False,False,1336403498,1338857418,1343790035,1343790000,48,"Nonfiction",265951129,2475687,"OR","Trailer Food Diaries COOKBOOK: Portland edition","The 2nd cookbook in a series on the culinary culture of food trucks, the Portland edition of Trailer Food Diaires: Cookbook is HOT!","trailer-food-diaries-cookbook-portland-edition"
1375242013,30600,30000,235,"successful",True,False,False,False,1369888348,1370577828,1373428833,1373428800,33,"Webseries",1626052619,2459115,"NY","HUSTLING SEASON THREE","Hungry? It's time for another helping of Hustling. Grab a seat at the table and bring your appetite!","hustling-season-three"
1923184240,13460,1000,279,"successful",True,True,False,False,1412577257,1412931303,1418118904,1418118903,342,"Web",1757087899,12589335,"NY","Learn to develop amazing animations for the web/apps","A Huge Coding Animation Bundle - Learn to develop stunning visual animations(HTML5/JavaScript/AS3). No programming experience required.","learn-to-animate-with-code-video-training"
1351413171,10,5000,1,"failed",False,False,False,False,1474340375,1474557519,1477019400,1477019400,284,"Musical",978932327,2388929,"TX","""In My Own Eye"" (the Re-Launch Campaign)","""In My Own Eye"" (The Re-Launch Campaign) Preserving the Art of Cabaret Theater 4 the Next Generation a Business waiting to Explode","in-my-own-eye-the-re-launch-campaign"
1823007195,18800.01,1500,511,"live",False,False,True,False,1508627120,1513691813,1513691814,1516826580,28,"Product Design",1143237950,2357024,"GA","UTILITY CARRY : WATER RESISTANT, TRAVEL & ACCESSORY POUCHES","Two Versatile, Water Resistant Pouches for your Toiletries, Travel Documents, Camera & Phone Accessories,  First Aid Stuff & much more","utility-carry-water-resistant-travel-and-accessory"
1906811814,521,4000,10,"failed",False,False,False,False,1311724294,1313775891,1316367929,1316367891,33,"Webseries",82059019,2471390,"AZ","The Magickal--a comedy webseries","""The Magickal"" is a comedy webseries about a coven of Wiccans and the troubles they have just getting along with one another.","the-magickal-a-comedy-webseries"
1852554537,615663,22000,7297,"successful",True,True,False,False,1408379023,1411440238,1414893612,1414893600,263,"Apparel",222404741,2487889,"CA","The Undress- Change clothes in public without getting naked!","Change clothes in public without getting NAKED!  www.TheUndress.com","the-undress-change-clothes-in-public-without-getti"
386046903,1,20000,1,"failed",False,False,False,False,1436657259,1436809015,1439401015,1439401015,311,"Food Trucks",1605744225,2358492,"CA","Bacon food truck. A bacon bonanza!","The ultimate bacon oriented food truck. Everything is better with bacon and I aim to prove that with every delicious bite. #pigpower","bacon-food-truck-a-bacon-bonanza"
1473121511,1005,1000,21,"successful",True,False,False,False,1285011282,1285641857,1288233913,1288233857,32,"Shorts",1289059434,2471217,"PA","Idée Fixe","After 40 years, the man who stole Albert Einstein's brain, Dr. Thomas Harvey, is on a mission to finish the research he began.","idee-fixe"
300841242,1175,1000,11,"successful",True,False,False,False,1257558098,1257561855,1259902807,1259902740,40,"Indie Rock",1976111214,12589342,"NY","Syzygy New Music Concert","The inaugural concert of the Syzygy New Music Collective.  Featuring new works of emerging composers performed by young, talented musicians.","syzygy-new-music-concert"
429367227,1091,500,66,"successful",True,False,False,False,1462914000,1467773901,1470365901,1470365901,250,"Comic Books",1594908556,2451822,"WI","Regret #1","Regret is one part Kamandi, one part DUNE, one part Shadowrun and ALL action! Welcome to the world of Mutants and Messiahs!","regret-1"
1281231712,375,3910,14,"live",False,False,True,False,1512173225,1512184467,1512184468,1517368467,26,"Crafts",1558919081,2399938,"PA","Glow in the Dark Flyers","Glow Planes are a glow in the dark 3 piece foam flyer. They will come in a display box of 25 per box in assorted colors.","glow-in-the-dark-flyers"
1204492365,119,3000,5,"failed",False,False,False,False,1439653305,1439664669,1440269470,1440269469,310,"Farmer's Markets",1431142216,2352824,"NM","Holy Cow Body Care","I'm bringing an organic deodorant to market made from grass-fed beef tallow. 10% of proceeds are going to fund regenerative agriculture","holy-cow-body-care"
1223018857,110,8500,2,"failed",False,False,False,False,1305835241,1306093659,1308685662,1308685659,53,"Public Art",1846780717,2357536,"TX","BYDEE Mural Project","The purpose of this project is to give a Bydee mural promoting ethnic unity to Wooten Elementary School in Austin, Texas.","bydee-mural-project"
1480150990,926,850,14,"successful",True,False,False,False,1328335986,1329104116,1331692516,1331692516,32,"Shorts",353603984,2436704,"NV","Forced Evolution","This action packed, effect driven, knowledge fueled film needs your help, to see the world and play in festivals across the globe.","foreced-evolution"
959574469,25,30000,1,"failed",False,False,False,False,1404787091,1406852545,1411737900,1411737900,332,"Apps",300558785,2452078,"MN","The Break-Up","The Break-Up is an app, that allows you to remove unwanted photos in a more ceremonial way.","the-break-up"
1417572051,120106.44,70000,678,"successful",True,False,False,False,1367405963,1369154336,1371746336,1371746336,16,"Technology",714726403,2487956,"CA","Helios Bars - Transform any bike into a smart bike.","The world's first integrated headlight & blinker system for bicycles. Utilize Bluetooth 4.0 & GPS to add smart features to any bike.","helios-bars-transform-any-bike-into-a-smart-bike"
961136681,0,7500,0,"canceled",False,False,False,False,1286310272,1286317601,1287086540,1288909601,27,"Graphic Design",237273465,2504687,"MA","impactband - iPhone 4 Shock Absorbent Case (Canceled)","impactband is the best way to protect your iPhone 4. Constructed of TPU, it has been successfully drop tested from a 16 foot drop onto concrete.","impactband-iphone-4-shock-absorbent-case-0"
1846046591,8838,8000,48,"successful",True,True,False,False,1321320778,1321385401,1324875542,1324875540,1,"Art",908086409,12589335,"NY","THE IMAGINARIUM - An ambitious photography concept.","A stage or photo-collaging machine made of glass designed to make layered photographs.","the-imaginarium-an-ambitious-photography-concept"
562407461,3050,3000,81,"successful",True,False,False,False,1393384563,1395839313,1398863313,1398863313,47,"Fiction",1897694795,2459115,"NY","War Kids - A Syrian Story","We reached our KS goal!! A few hours left to get your copy.Only $20 for a signed softback, an incredible value! Thank you!","war-kids-a-syrian-story"
238340597,1574.01,500,137,"successful",True,False,False,False,1328481512,1329799799,1332388199,1332388199,51,"Software",31050855,2367105,"MA","How To - Programming Languages Compared","This is a e-book about comparative listing of How-To in commonly used programming language viz - Java, Perl, C, Bash","how-to-programming-languages-compared"
387484444,10114,10000,78,"successful",True,True,False,False,1479242074,1482102097,1487286097,1487286097,357,"Audio",755051556,2471390,"AZ","Humanist Experience Radio","The Humanist Experience is a unique podcast where we educate our emotions and expand our world by living radical experiences.","humanist-experience-radio"
1274498373,4626.66,4000,83,"successful",True,True,False,False,1485629700,1487602463,1490190863,1490190863,252,"Graphic Novels",930243177,12589354,"NY","Kingdom of Blood","Enter the Kingdom! A dark fantasy tale set in a nightmare world filled with swords, magic, monsters, and blood!","kingdom-of-blood"
393895684,177268.5,100000,368,"successful",True,False,False,False,1340315972,1342503597,1344663597,1344663597,28,"Product Design",1453798868,2467861,"CA","Faraday Porteur","Faraday: The ultimate electric propelled utility bicycle","faraday-porteur"
1103552406,5755,50000,106,"failed",False,False,False,False,1399959666,1401834390,1404426392,1404426390,52,"Hardware",1301915223,2442047,"CA","Fly-Tot","A portable, inflatable cushion to help your little ones lay flat on the airplane and sleep.","fly-tot"
551958374,125,220000,2,"failed",False,False,False,False,1396575008,1406597866,1409189866,1409189866,51,"Software",1472375040,2357536,"TX","We Fund Cancer Research","WFCR is a website where cancer researches can post their projects and we can help them raising the funds for their research.","we-fund-cancer-research"
1404709276,505,200,19,"successful",True,False,False,False,1420821280,1421509680,1424101684,1424101680,20,"Conceptual Art",214117851,2356566,"NC","SharpieImage Clothing Line","Coming soon to a closet near you!","sharpieimage-clothing-line"
